movie_id,title,genres,year,tmdb_id,imdb_id,overview,tagline,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,keywords,cast,director
54116,First Snow (2006),Drama|Thriller,2006,16083,tt0432289,A psychic's ominous reading sends a man into a tailspin.,,6.3,49.0,6.2,8125.0,psychic power salesman,GuyPearce PiperPerabo StevenMichaelQuezada J.K.Simmons ,MarkFergus
54121,Broken Arrow (1950),Drama|Romance|Western,1950,37292,tt0042286,"Indian scout Tom Jeffords (James Stewart) is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns (through an uncomfortably close encounter) that the Indians kill only to protect themselves, or out of retaliation for white atrocities.",The Most Powerful Weapon is Courage..,6.3,33.0,7.2,8569.0,settler peace mail,JamesStewart JeffChandler DebraPaget BasilRuysdael ,DelmerDaves
54185,Manufactured Landscapes (2006),Documentary,2006,24582,tt0832903,"MANUFACTURED LANDSCAPES is the striking new documentary on the world and work of renowned artist Edward Burtynsky. Internationally acclaimed for his large-scale photographs of “manufactured landscapes”—quarries, recycling yards, factories, mines and dams—Burtynsky creates stunningly beautiful art from civilization’s materials and debris.",,7.3,13.0,7.2,2933.0,china factory shanghai ship tour industry pollution recycling dam independent film woman director,EdwardBurtynsky ,JenniferBaichwal
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2007,4688,tt0445922,"Musical based on The Beatles songbook and set in the 60s England, America, and Vietnam. The love story of Lucy and Jude is intertwined with the anti-war movement and social protests of the 60s.",All you need is love.,7.1,419.0,7.3,109469.0,riot protest musical music cultural difference university fantasy sequence anti war police arrest march woman director 1960s,EvanRachelWood JimSturgess JoeAnderson DanaFuchs ,JulieTaymor
54256,Hot Rod (2007),Comedy,2007,10074,tt0787475,"For Rod Kimball, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.",Smack destiny in the face.,6.3,317.0,6.7,84376.0,stuntman step father swimming pool aftercreditsstinger,AndySamberg IslaFisher BillHader SissySpacek ,AkivaSchaffer
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007,2270,tt0486655,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",This Summer A Star Falls. The Chase Begins.,7.2,1215.0,7.6,268328.0,witch based on novel new love prince beauty star kingdom wall falling star royalty unrequited love good vs evil fratricide,ClaireDanes CharlieCox MichellePfeiffer RobertDeNiro ,MatthewVaughn
54272,"Simpsons Movie, The (2007)",Animation|Comedy,2007,35,tt0462538,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",See our family. And feel better about yours.,6.9,2335.0,7.3,323663.0,father son relationship lake springfield the simpsons duff beer garbage pig pollution environmental protection agency quarantine alcoholism love alaska dysfunctional family dysfunctional marriage ecology saving lives first love duringcreditsstinger donuts,DanCastellaneta JulieKavner NancyCartwright YeardleySmith ,DavidSilverman
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,2007,5857,tt0897361,"An idyllic small town is rocked when Aubrey Fleming (Lindsay Lohan), a bright and promising young woman, is abducted and tortured by a sadistic serial killer. When she manages to escape, the traumatized girl who regains consciousness in the hospital insists that she is not who they think she is and that the real Aubrey Fleming is still in mortal danger.",There are two sides to every crime.,4.0,81.0,3.6,29438.0,sadistic seduction college striptease sadism multiple character daughter,LindsayLohan JuliaOrmond NealMcDonough BrianGeraghty ,ChrisSivertson
54276,No Reservations (2007),Comedy|Drama|Romance,2007,3638,tt0481141,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",Life isn't always made to order.,6.1,336.0,6.3,74282.0,italy competition loss of mother loss of sister new love cook cooking restaurant bars and restaurants mother role funeral kitchen perfectionist,CatherineZeta-Jones AaronEckhart AbigailBreslin PatriciaClarkson ,ScottHicks
54281,Charlie Bartlett (2007),Comedy|Drama,2007,8669,tt0423977,"Awkward teenager Charlie Bartlett (Anton Yelchin) has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",Popularity is a state of mind.,6.5,228.0,7.0,64873.0,depression suicide attempt medicine new love drug addiction private school girlfriend advice cleverness high school toilet school performance drama independent film teenage crush psychiatrist school bus,AntonYelchin RobertDowneyJr. HopeDavis KatDennings ,JonPoll
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007,2503,tt0440963,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",Remember everything. Forgive nothing.,7.3,2938.0,8.0,625594.0,paris corruption madrid assassin based on novel europe prosecution dangerous false identity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence foot chase moskow dark past langley virginia flashback chase on the roof security leak,MattDamon JuliaStiles DavidStrathairn ScottGlenn ,PaulGreengrass
54354,China Blue (2005),Documentary,2005,54546,tt0478116,"""China Blue"" is an engrossing documentary that tells the story of 3 teenage girls who leave their rural homes in China to come work for a factory that makes blue jeans.","""Usually I pay the workers all together about one dollar for a pair of jeans.""",5.3,5.0,7.5,608.0,globalization child labour,,MichaX.Peled
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,2006,10795,tt0362225,"A man receives a mysterious e-mail appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death.",Eight years ago Alex's wife was murdered. Today she emailed him.,7.4,350.0,7.5,54008.0,drug abuse secret sadness nudity planned murder dying and death e-mail cover-up love grief disappearance plot twist loss of wife murderer false accusations killer wrongly accused,FrançoisCluzet Marie-JoséeCroze KristinScottThomas FrançoisBerléand ,GuillaumeCanet
54503,Superbad (2007),Comedy,2007,8363,tt0829482,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",Come and Get Some!,7.0,2152.0,7.6,559133.0,becoming an adult high school young people one night,JonahHill MichaelCera ChristopherMintz-Plasse BillHader ,GregMottola
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,2005,17350,tt0412535,A wannabe surfer parties on the French Riviera while awaiting the perfect wave.,,5.5,335.0,5.1,6876.0,surf,JeanDujardin BrunoSalomone ClovisCornillac ÉlodieBouchez ,JamesHuth
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2007,5174,tt0293564,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",The Rush Is On!,6.1,801.0,6.2,163905.0,ambassador,ChrisTucker JackieChan HiroyukiSanada MaxvonSydow ,BrettRatner
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,2007,9703,tt0462396,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.",The end of an empire...the beginning of a legend.,5.0,210.0,5.4,35551.0,roman empire emperor ancient rome western roman empire ancient world julius caesar,ColinFirth BenKingsley AishwaryaRaiBachchan PeterMullan ,DougLefler
54732,Balls of Fury (2007),Comedy,2007,9750,tt0424823,Randy Daytona was a child ping pong prodigy who lost his chance at Olympic gold when his father is murdered by the mysterious Feng over a gambling debt. 15yrs later he's down on his luck and scraping a living doing seedy back room shows in Vegas; when the FBI turn up and ask for his help to take down Feng... who just happens to love Ping Pong.,A huge comedy with tiny balls.,5.0,164.0,5.3,42321.0,german democratic republic olympic games talent career ping pong child prodigy sport weapon rivalry fbi agent humiliation hoodlum,DanFogler ChristopherWalken GeorgeLopez MaggieQ ,BenGarant
54734,Sydney White (2007),Comedy,2007,10760,tt0815244,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,Freshman year is no fairytale,6.0,242.0,6.2,48345.0,college romance sorority student snow white young adult modern fairy tale,AmandaBynes SaraPaxton MattLong JeremyHoward ,JoeNussbaum
54736,"Kingdom, The (2007)",Action|Drama|Thriller,2007,4349,tt0431197,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,How do you stop an enemy who isn't afraid to die?,6.5,517.0,7.0,124544.0,assassination assassin terrorist explosive fbi chase saudi arabia investigation police medical examiner terrorism fbi agent arab bomb attack,JamieFoxx JenniferGarner ChrisCooper JasonBateman ,PeterBerg
54745,Rocket Science (2007),Comedy|Drama,2007,13068,tt0477078,"Hal, a 15-year-old high-school student with a minor yet socially alienating (and painful) disability: he stutters uncontrollably. Determined to work through the problem, Hal opts for an extreme route he joins the school debating team, which sends him on a headfirst plunge into breakneck speech competitions and offers a much-needed boost toward correcting the problem.",Life is easier done than said.,6.3,60.0,6.6,13253.0,independent film,NicholasD'Agosto MargoMartindale ReeceThompson AnnaKendrick ,JeffreyBlitz
54768,Daddy Day Camp (2007),Children|Comedy,2007,14144,tt0462244,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",The summer is going to be in tents.,4.4,94.0,3.1,16665.0,competition grandfather grandson relationship vomit summer camp toilet rivalry colonel,CubaGoodingJr. TamalaJones PaulRae LochlynMunro ,FredSavage
